,state,date,总人口,累积测试人数,每1000人中累积测试人数,总计测试人数增长,累积测试阳性,阳性测试增长,累积测试阴性,累积阳性概率,累积死亡人数,每100000中死亡人数,死亡增长
10649,North Dakota,2020/11/26,760077,1058014,1391.982654,8286,77813,1007,268312,7.354628578,903,118.8,10
10650,North Dakota,2020/11/27,760077,1065157,1401.380386,7143,78564,751,268839,7.375814082,908,119.46,5
10651,North Dakota,2020/11/28,760077,1072080,1410.488674,6923,79359,795,269446,7.402339378,921,121.17,13
10652,North Dakota,2020/11/29,760077,1081000,1422.224327,8920,80084,725,270281,7.408325624,921,121.17,0
10653,North Dakota,2020/11/30,760077,1088089,1431.551014,7089,80679,595,270965,7.414742728,933,122.75,12
10654,North Dakota,2020/12/1,760077,1091144,1435.570344,3055,81145,466,271183,7.436690299,960,126.3,27
10655,North Dakota,2020/12/2,760077,1096339,1442.405177,5195,81696,551,271517,7.451709736,972,127.88,12
10656,North Dakota,2020/12/3,760077,1106508,1455.784085,10169,82713,1017,272578,7.475138002,983,129.33,11
10657,North Dakota,2020/12/4,760077,1116803,1469.328765,10295,83604,891,273247,7.486011409,995,130.91,12
10658,North Dakota,2020/12/5,760077,1125121,1480.272393,8318,84219,615,274014,7.485328245,1013,133.28,18
10659,North Dakota,2020/12/6,760077,1132025,1489.355684,6904,84707,488,274492,7.482785274,1019,134.07,6
10660,North Dakota,2020/12/7,760077,1136485,1495.22351,4460,85094,387,274937,7.487472338,1028,135.25,9
10661,North Dakota,2020/12/8,760077,1136485,1495.22351,0,85676,582,274937,7.538682869,1070,140.78,42
10662,North Dakota,2020/12/9,760077,1140695,1500.762423,4210,86149,473,275209,7.552325556,1086,142.88,16
10663,North Dakota,2020/12/10,760077,1149006,1511.696841,8311,86707,558,276030,7.546261725,1109,145.91,23
10664,North Dakota,2020/12/11,760077,1157011,1522.228669,8005,87214,507,276757,7.537871291,1136,149.46,27
10665,North Dakota,2020/12/12,760077,1163049,1530.172601,6038,87590,376,277472,7.531067049,1158,152.35,22
10666,North Dakota,2020/12/13,760077,1168660,1537.554748,5611,87871,281,277838,7.518953331,1158,152.35,0
10667,North Dakota,2020/12/14,760077,1171849,1541.750375,3189,88067,196,278179,7.515217404,1163,153.01,5
10668,North Dakota,2020/12/15,760077,1175174,1546.124932,3325,88395,328,278618,7.521864847,1176,154.72,13
10669,North Dakota,2020/12/16,760077,1179668,1552.037491,4494,88686,291,279144,7.517877911,1200,157.88,24
10670,North Dakota,2020/12/17,760077,1186154,1560.570837,6486,89063,377,279888,7.508552852,1210,159.19,10
10671,North Dakota,2020/12/18,760077,1193656,1570.44089,7502,89557,494,280865,7.50274786,1231,161.96,21
10672,North Dakota,2020/12/19,760077,1198805,1577.215203,5149,89788,231,281633,7.489791918,1231,161.96,0
10673,North Dakota,2020/12/20,760077,1202864,1582.555452,4059,90039,251,282017,7.485384881,1237,162.75,6
10674,North Dakota,2020/12/21,760077,1204292,1584.434209,1428,90121,82,281986,7.483317999,1239,163.01,2
10675,North Dakota,2020/12/22,760077,1208471,1589.932336,4179,90453,332,282975,7.484912753,1244,163.67,5
10676,North Dakota,2020/12/23,760077,1211720,1594.206903,3249,90723,270,283541,7.487125739,1249,164.33,5
10677,North Dakota,2020/12/24,760077,1218701,1603.391498,6981,90948,225,284347,7.462700039,1267,166.69,18
10678,North Dakota,2020/12/25,760077,1218701,1603.391498,0,90948,0,284347,7.462700039,1267,166.69,0
10679,North Dakota,2020/12/26,760077,1228197,1615.88497,9496,91355,407,285135,7.438138996,1271,167.22,4
10680,North Dakota,2020/12/27,760077,1229770,1617.954497,1573,91466,111,285245,7.437650943,1271,167.22,0
10681,North Dakota,2020/12/28,760077,1231724,1620.525289,1954,91559,93,285439,7.433402288,1271,167.22,0
10682,North Dakota,2020/12/29,760077,1233204,1622.47246,1480,91831,272,286044,7.446537637,1283,168.8,12
10683,North Dakota,2020/12/30,760077,1233181,1622.4422,-23,92202,371,283834,7.476761319,1289,169.59,6
10684,North Dakota,2020/12/31,760077,1244308,1637.081506,11127,92495,293,283253,7.433448953,1289,169.59,0
10685,North Dakota,2021/1/1,760077,1249797,1644.303143,5489,92495,0,285028,7.40080189,1289,169.59,0
10686,North Dakota,2021/1/2,760077,1253895,1649.694702,4098,92891,396,285426,7.408196061,1317,173.27,28
10687,North Dakota,2021/1/3,760077,1254421,1650.386737,526,93041,150,285494,7.417047387,1317,173.27,0
10688,North Dakota,2021/1/4,760077,1256505,1653.128565,2084,93240,199,285673,7.420583285,1319,173.54,2
10689,North Dakota,2021/1/5,760077,1258364,1655.574369,1859,93494,254,286188,7.429805684,1336,175.77,17
10690,North Dakota,2021/1/6,760077,1262673,1661.243532,4309,93832,338,287034,7.431219326,1341,176.43,5
10691,North Dakota,2021/1/7,760077,1268083,1668.361232,5410,94156,324,287423,7.425066025,1348,177.35,7
10692,North Dakota,2021/1/8,760077,1273911,1676.028876,5828,94438,282,287976,7.413233735,1360,178.93,12
10693,North Dakota,2021/1/9,760077,1275907,1678.654926,1996,94558,120,287758,7.411041714,1360,178.93,0
10694,North Dakota,2021/1/10,760077,1278553,1682.136152,2646,94716,158,287758,7.408062083,1360,178.93,0
10695,North Dakota,2021/1/11,760077,1280626,1684.863507,2073,94830,114,287758,7.404972256,1360,178.93,0
10696,North Dakota,2021/1/12,760077,1282799,1687.722428,2173,94968,138,289311,7.403186314,1363,179.32,3
10697,North Dakota,2021/1/13,760077,1287521,1693.934957,4722,95135,167,289884,7.389005694,1364,179.46,1
10698,North Dakota,2021/1/14,760077,1294101,1702.591974,6580,95378,243,290753,7.37021299,1372,180.51,8
10699,North Dakota,2021/1/15,760077,1298741,1708.696619,4640,95599,221,291220,7.360897977,1395,183.53,23
10700,North Dakota,2021/1/16,760077,1301427,1712.230471,2686,95714,115,291581,7.35454236,1395,183.53,0
10701,North Dakota,2021/1/17,760077,1305288,1717.31022,3861,95864,150,291976,7.344279577,1395,183.53,0
10702,North Dakota,2021/1/18,760077,1306720,1719.19424,1432,95934,70,292165,7.341588098,1395,183.53,0
10703,North Dakota,2021/1/19,760077,1307962,1720.828285,1242,96071,137,292434,7.345091065,1408,185.24,13
10704,North Dakota,2021/1/20,760077,1311137,1725.005493,3175,96222,151,292644,7.338821191,1409,185.38,1
10705,North Dakota,2021/1/21,760077,1315777,1731.110138,4640,96370,148,292924,7.324189433,1422,187.09,13
10706,North Dakota,2021/1/22,760077,1319901,1736.535904,4124,96567,197,293130,7.316230535,1428,187.88,6
10707,North Dakota,2021/1/23,760077,1323998,1741.926147,4097,96720,153,293468,7.305146987,1428,187.88,0
10708,North Dakota,2021/1/24,760077,1325891,1744.416684,1893,96817,97,293808,7.302033123,1428,187.88,0
10709,North Dakota,2021/1/25,760077,1327227,1746.174401,1336,96874,57,293889,7.298977492,1436,188.93,8
10710,North Dakota,2021/1/26,760077,1328400,1747.717665,1173,97006,132,294285,7.302469136,1440,189.45,4
10711,North Dakota,2021/1/27,760077,1333029,1753.807838,4629,97160,154,294841,7.288663637,1441,189.59,1
10712,North Dakota,2021/1/28,760077,1337275,1759.394114,4246,97305,145,295310,7.276364248,1442,189.72,1
10713,North Dakota,2021/1/29,760077,1341601,1765.085643,4326,97458,153,295867,7.264305855,1442,189.72,0
10714,North Dakota,2021/1/30,760077,1344399,1768.766849,2798,97562,104,296230,7.256922982,1442,189.72,0
10715,North Dakota,2021/1/31,760077,1345999,1770.871899,1600,97630,68,296456,7.253348628,1442,189.72,0
10716,North Dakota,2021/2/1,760077,1346554,1771.602088,555,97683,53,296487,7.254295038,1447,190.38,5
10717,North Dakota,2021/2/2,760077,1348204,1773.77292,1650,97798,115,296832,7.253946732,1447,190.38,0
10718,North Dakota,2021/2/3,760077,1351985,1778.747416,3781,97936,138,297359,7.243867351,1447,190.38,0
10719,North Dakota,2021/2/4,760077,1357082,1785.453316,5097,98034,98,298075,7.223881829,1447,190.38,0
10720,North Dakota,2021/2/5,760077,1360187,1789.538428,3105,98095,61,298603,7.211876014,1451,190.9,4
10721,North Dakota,2021/2/6,760077,1361923,1791.822407,1736,98106,11,299044,7.203490946,1451,190.9,0
10722,North Dakota,2021/2/7,760077,1362842,1793.031495,919,98155,49,299101,7.202228872,1451,190.9,0
10723,North Dakota,2021/2/8,760077,1364158,1794.762899,1316,98184,29,299198,7.197406752,1454,191.3,3
10724,North Dakota,2021/2/9,760077,1364736,1795.523348,578,98175,-9,299860,7.193699001,1457,191.69,3
10725,North Dakota,2021/2/10,760077,1367891,1799.674244,3155,98214,39,300560,7.179958052,1459,191.95,2
10726,North Dakota,2021/2/11,760077,1372588,1805.853881,4697,98353,139,301078,7.165515071,1460,192.09,1
10727,North Dakota,2021/2/12,760077,1376213,1810.623134,3625,98466,113,301542,7.154851756,1461,192.22,1
10728,North Dakota,2021/2/13,760077,1377365,1812.13877,1152,98551,85,301542,7.155038788,1461,192.22,0
10729,North Dakota,2021/2/14,760077,1378291,1813.357068,926,98597,46,301542,7.153569166,1461,192.22,0
10730,North Dakota,2021/2/15,760077,1379342,1814.739822,1051,98643,46,301542,7.151453374,1461,192.22,0
10731,North Dakota,2021/2/16,760077,1381170,1817.144842,1828,98781,138,301091,7.151979843,1461,192.22,0
10732,North Dakota,2021/2/17,760077,1384149,1821.064182,2979,98901,120,301563,7.145256761,1461,192.22,0
10733,North Dakota,2021/2/18,760077,1387253,1825.147978,3104,99034,133,301973,7.138856431,1465,192.74,4
10734,North Dakota,2021/2/19,760077,1387253,1825.147978,0,99153,119,301973,7.147434534,1465,192.74,0
10735,North Dakota,2021/2/20,760077,1392548,1832.114378,5295,99228,75,302687,7.125643066,1465,192.74,0
10736,North Dakota,2021/2/21,760077,1393460,1833.314256,912,99277,49,302885,7.124495859,1465,192.74,0
10737,North Dakota,2021/2/22,760077,1394905,1835.215379,1445,99312,35,302972,7.119624634,1468,193.14,3
10738,North Dakota,2021/2/23,760077,1395829,1836.431046,924,99416,104,303267,7.12236241,1468,193.14,0
10739,North Dakota,2021/2/24,760077,1399342,1841.052946,3513,99531,115,303582,7.112700112,1470,193.4,2
10740,North Dakota,2021/2/25,760077,1403080,1845.970869,3738,99621,90,303910,7.100165351,1471,193.53,1
10741,North Dakota,2021/2/26,760077,1407119,1851.284804,4039,99711,90,304347,7.086181055,1472,193.66,1
10742,North Dakota,2021/2/27,760077,1409086,1853.8727,1967,99780,69,304810,7.08118596,1472,193.66,0
10743,North Dakota,2021/2/28,760077,1409615,1854.568682,529,99809,29,304951,7.080585834,1472,193.66,0
10744,North Dakota,2021/3/1,760077,1410827,1856.163257,1212,99852,43,305019,7.077550968,1475,194.06,3
10745,North Dakota,2021/3/2,760077,1413141,1859.207686,2314,99957,105,305430,7.073391827,1477,194.32,2
10746,North Dakota,2021/3/3,760077,1416045,1863.028351,2904,100067,110,305504,7.066653955,1478,194.45,1
10747,North Dakota,2021/3/4,760077,1419620,1867.731822,3575,100184,117,305598,7.057099787,1478,194.45,0
10748,North Dakota,2021/3/5,760077,1422537,1871.569591,2917,100278,94,305910,7.049236681,1478,194.45,0
10749,North Dakota,2021/3/6,760077,1424467,1874.108807,1930,100357,79,306021,7.045231655,1478,194.45,0
10750,North Dakota,2021/3/7,760077,1425146,1875.002138,679,100391,34,305912,7.044260728,1478,194.45,0
10751,Nebraska,2020/2/15,1929268,1,0.000518331,0,0,0,1,0,0,0,0
10752,Nebraska,2020/2/16,1929268,3,0.001554994,2,0,0,3,0,0,0,0
10753,Nebraska,2020/2/17,1929268,3,0.001554994,0,0,0,3,0,0,0,0
10754,Nebraska,2020/2/18,1929268,3,0.001554994,0,0,0,3,0,0,0,0
10755,Nebraska,2020/2/19,1929268,9,0.004664982,6,0,0,9,0,0,0,0
10756,Nebraska,2020/2/20,1929268,9,0.004664982,0,0,0,9,0,0,0,0
10757,Nebraska,2020/2/21,1929268,10,0.005183313,1,0,0,10,0,0,0,0
10758,Nebraska,2020/2/22,1929268,10,0.005183313,0,0,0,10,0,0,0,0
10759,Nebraska,2020/2/23,1929268,10,0.005183313,0,0,0,10,0,0,0,0
10760,Nebraska,2020/2/24,1929268,10,0.005183313,0,0,0,10,0,0,0,0
10761,Nebraska,2020/2/25,1929268,10,0.005183313,0,0,0,10,0,0,0,0
10762,Nebraska,2020/2/26,1929268,10,0.005183313,0,0,0,10,0,0,0,0
10763,Nebraska,2020/2/27,1929268,10,0.005183313,0,0,0,10,0,0,0,0
10764,Nebraska,2020/2/28,1929268,10,0.005183313,0,0,0,10,0,0,0,0
10765,Nebraska,2020/2/29,1929268,25,0.012958283,15,0,0,25,0,0,0,0
10766,Nebraska,2020/3/1,1929268,36,0.018659927,11,0,0,36,0,0,0,0
10767,Nebraska,2020/3/2,1929268,36,0.018659927,0,0,0,36,0,0,0,0
10768,Nebraska,2020/3/3,1929268,48,0.024879903,12,0,0,48,0,0,0,0
10769,Nebraska,2020/3/4,1929268,48,0.024879903,0,0,0,48,0,0,0,0
10770,Nebraska,2020/3/5,1929268,66,0.034209866,18,0,0,17,0,0,0,0
10771,Nebraska,2020/3/6,1929268,72,0.037319854,6,0,0,17,0,0,0,0
10772,Nebraska,2020/3/7,1929268,79,0.040948173,7,1,1,17,1.265822785,0,0,0
10773,Nebraska,2020/3/8,1929268,92,0.04768648,13,1,0,17,1.086956522,0,0,0
10774,Nebraska,2020/3/9,1929268,101,0.052351462,9,3,2,36,2.97029703,0,0,0
10775,Nebraska,2020/3/10,1929268,116,0.060126431,15,3,0,47,2.586206897,0,0,0
10776,Nebraska,2020/3/11,1929268,150,0.077749696,34,5,2,47,3.333333333,0,0,0
10777,Nebraska,2020/3/12,1929268,171,0.088634653,21,10,5,80,5.847953216,0,0,0
10778,Nebraska,2020/3/13,1929268,204,0.105739586,33,13,3,80,6.37254902,0,0,0
10779,Nebraska,2020/3/14,1929268,217,0.112477893,13,14,1,80,6.451612903,0,0,0
10780,Nebraska,2020/3/15,1929268,246,0.127509501,29,17,3,80,6.910569106,0,0,0
10781,Nebraska,2020/3/16,1929268,300,0.155499391,54,18,1,170,6,0,0,0
10782,Nebraska,2020/3/17,1929268,376,0.194892571,76,21,3,206,5.585106383,0,0,0
10783,Nebraska,2020/3/18,1929268,473,0.245170707,97,24,3,206,5.073995772,0,0,0
10784,Nebraska,2020/3/19,1929268,567,0.29389385,94,27,3,240,4.761904762,0,0,0
10785,Nebraska,2020/3/20,1929268,684,0.354538613,117,32,5,240,4.678362573,0,0,0
10786,Nebraska,2020/3/21,1929268,769,0.398596773,85,38,6,356,4.941482445,0,0,0
10787,Nebraska,2020/3/22,1929268,933,0.483603107,164,48,10,356,5.144694534,0,0,0
10788,Nebraska,2020/3/23,1929268,1035,0.536472901,102,50,2,356,4.830917874,0,0,0
10789,Nebraska,2020/3/24,1929268,1213,0.628735873,178,52,2,975,4.286892003,0,0,0
10790,Nebraska,2020/3/25,1929268,1409,0.730328809,196,61,9,1304,4.329311568,0,0,0
10791,Nebraska,2020/3/26,1929268,1532,0.794083559,123,73,12,1584,4.765013055,0,0,0
10792,Nebraska,2020/3/27,1929268,1731,0.897231489,199,85,12,1761,4.910456384,0,0,0
10793,Nebraska,2020/3/28,1929268,1920,0.995196105,189,96,11,1904,5,2,0.1,2
10794,Nebraska,2020/3/29,1929268,2258,1.170392087,338,108,12,1968,4.7829938,2,0.1,0
10795,Nebraska,2020/3/30,1929268,2611,1.353363037,353,145,37,2584,5.553427805,2,0.1,0
10796,Nebraska,2020/3/31,1929268,3002,1.556030577,391,172,27,2931,5.729513658,3,0.16,1
10797,Nebraska,2020/4/1,1929268,3419,1.772174732,417,210,38,3475,6.142146827,4,0.21,1
10798,Nebraska,2020/4/2,1929268,4137,2.144336608,718,246,36,3978,5.946337926,5,0.26,1
10799,Nebraska,2020/4/3,1929268,4899,2.539305063,762,279,33,4487,5.695039804,6,0.31,1
10800,Nebraska,2020/4/4,1929268,5290,2.741972603,391,321,42,5058,6.06805293,6,0.31,0
10801,Nebraska,2020/4/5,1929268,5949,3.083552933,659,363,42,5558,6.10186586,8,0.41,2
